movie_key,tmdb_id,movie_title,release_date,wikipedia_url,genre_1,genre_2,genre_3,genre_4,genre_5,genre_6,director_1,director_2,cast_1,cast_2,cast_3,cast_4,cast_5,budget_usd,box_office_revenue_usd
mov_tmdb_820446,820446,Downton Abbey: A New Era,2022-04-27,,Drama,Romance,,,,,Simon Curtis,,Hugh Bonneville,Maggie Smith,Jim Carter,Michelle Dockery,Elizabeth McGovern,40000000,92651384
mov_tmdb_453395,453395,Doctor Strange in the Multiverse of Madness,2022-05-04,,Fantasy,Action,Adventure,,,,Sam Raimi,,Benedict Cumberbatch,Xochitl Gomez,Elizabeth Olsen,Chiwetel Ejiofor,Benedict Wong,350600000,955775804
mov_tmdb_634429,634429,Shin Ultraman,2022-05-13,,Action,Science Fiction,,,,,Shinji Higuchi,,Takumi Saitoh,Masami Nagasawa,Hidetoshi Nishijima,Daiki Arioka,Akari Hayami,5500000,34441594
mov_tmdb_619803,619803,The Roundup,2022-05-18,,Action,Crime,Thriller,Adventure,,,Lee Sang-yong,,Don Lee,Son Suk-ku,Choi Gwi-hwa,Park Ji-hwan,Heo Dong-won,7600000,101166707
mov_tmdb_695962,695962,Bhool Bhulaiyaa 2,2022-05-20,,Horror,Comedy,,,,,Anees Bazmee,,Kartik Aaryan,Kiara Advani,Tabu,Rajpal Yadav,Sanjay Mishra,8400000,32000000
mov_tmdb_361743,361743,Top Gun: Maverick,2022-05-21,,Action,Drama,,,,,Joseph Kosinski,,Tom Cruise,Miles Teller,Jennifer Connelly,Bashir Salahuddin,Jon Hamm,170000000,1488732821
mov_tmdb_504827,504827,The Bob's Burgers Movie,2022-05-26,,Animation,Comedy,Crime,Mystery,,,Bernard Derriman,Loren Bouchard,H. Jon Benjamin,Kristen Schaal,John Roberts,Dan Mintz,Eugene Mirman,38000000,34148750
mov_tmdb_507086,507086,Jurassic World Dominion,2022-06-01,,Adventure,Science Fiction,Thriller,,,,Colin Trevorrow,,Chris Pratt,Bryce Dallas Howard,Laura Dern,Sam Neill,Jeff Goldblum,658800000,1004004592
mov_tmdb_743563,743563,Vikram,2022-06-02,,Action,Crime,Thriller,,,,Lokesh Kanagaraj,,Kamal Haasan,Suriya,Fahadh Faasil,Vijay Sethupathi,Narain,15354648,54172014
mov_tmdb_718789,718789,Lightyear,2022-06-15,,Animation,Science Fiction,Family,Adventure,,,Angus MacLane,,Chris Evans,Keke Palmer,Peter Sohn,Taika Waititi,Dale Soules,200000000,226425420
mov_tmdb_756999,756999,The Black Phone,2022-06-16,,Horror,Thriller,,,,,Scott Derrickson,,Mason Thames,Madeleine McGraw,Ethan Hawke,Jeremy Davies,E. Roger Mitchell,16000000,161441914
mov_tmdb_614934,614934,Elvis,2022-06-22,,Music,History,Drama,,,,Baz Luhrmann,,Austin Butler,Tom Hanks,Olivia DeJonge,Helen Thomson,Richard Roxburgh,85000000,288670284
mov_tmdb_945664,945664,Lighting Up the Stars,2022-06-24,,Drama,,,,,,Liu Jiangjiang,,Zhu Yilong,Yang Enyou,Wang Ge,Liu Lu,Li Chunai,8800000,253816909
mov_tmdb_438148,438148,Minions: The Rise of Gru,2022-06-29,,Animation,Comedy,Science Fiction,Crime,Family,,Kyle Balda,,Steve Carell,Pierre Coffin,Alan Arkin,Taraji P. Henson,Michelle Yeoh,85000000,940203765
mov_tmdb_616037,616037,Thor: Love and Thunder,2022-07-06,,Fantasy,Action,Comedy,,,,Taika Waititi,,Chris Hemsworth,Natalie Portman,Christian Bale,Tessa Thompson,Taika Waititi,250000000,760928081
mov_tmdb_366672,366672,Paws of Fury: The Legend of Hank,2022-07-14,,Animation,Adventure,Comedy,Family,Action,,Rob Minkoff,Chris Bailey,Michael Cera,Samuel L. Jackson,Ricky Gervais,Kylie Kuioka,Mel Brooks,45000000,42500000
mov_tmdb_682507,682507,Where the Crawdads Sing,2022-07-14,,Drama,Mystery,Romance,,,,Olivia Newman,,Daisy Edgar-Jones,Taylor John Smith,Harris Dickinson,David Strathairn,Michael Hyatt,24000000,144353965
mov_tmdb_762504,762504,Nope,2022-07-20,,Horror,Science Fiction,,,,,Jordan Peele,,Daniel Kaluuya,Keke Palmer,Brandon Perea,Michael Wincott,Steven Yeun,68000000,171932082
mov_tmdb_539681,539681,DC League of Super-Pets,2022-07-27,,Family,Comedy,Adventure,Animation,Science Fiction,,Jared Stern,,Dwayne Johnson,Kevin Hart,John Krasinski,Keanu Reeves,Kate McKinnon,90000000,203000000
mov_tmdb_718930,718930,Bullet Train,2022-08-03,,Action,Comedy,Thriller,,,,David Leitch,,Brad Pitt,Joey King,Aaron Taylor-Johnson,Brian Tyree Henry,Andrew Koji,90000000,239268602
mov_tmdb_760741,760741,Beast,2022-08-11,,Action,Adventure,Horror,Thriller,Drama,,Baltasar Kormákur,,Idris Elba,Leah Sava Jeffries,Iyana Halley,Sharlto Copley,Martin Munro,36000000,56000000
mov_tmdb_676701,676701,Tad the Lost Explorer and the Emerald Tablet,2022-08-24,,Animation,Adventure,Family,Comedy,Fantasy,,Enrique Gato,,Óscar Barberán,Luis Posada,Michelle Jenner,Anuska Alborg,Alexandra Jiménez,11983950,32800000
mov_tmdb_830788,830788,The Invitation,2022-08-24,,Horror,Thriller,,,,,Jessica M. Thompson,,Nathalie Emmanuel,Thomas Doherty,Sean Pertwee,Hugh Skinner,Carol Ann Crawford,10000000,33628000
mov_tmdb_629176,629176,Samaritan,2022-08-25,,Science Fiction,Crime,Action,,,,Julius Avery,,Javon Walton,Sylvester Stallone,Dascha Polanco,Moisés Arias,Pilou Asbæk,100000000,75000000
mov_tmdb_913290,913290,Barbarian,2022-09-08,,Horror,Mystery,,,,,Zach Cregger,,Georgina Campbell,Justin Long,Bill Skarsgård,Richard Brake,Matthew Patrick Davis,4500000,45400000
mov_tmdb_800939,800939,Ticket to Paradise,2022-09-08,,Drama,Comedy,Romance,,,,Ol Parker,,Julia Roberts,George Clooney,Kaitlyn Dever,Billie Lourd,Maxime Bouttier,20000000,168800000
mov_tmdb_724495,724495,The Woman King,2022-09-16,,Action,Drama,History,War,,,Gina Prince-Bythewood,,Viola Davis,Thuso Mbedu,Lashana Lynch,Sheila Atim,John Boyega,50000000,97562514
mov_tmdb_619730,619730,Don't Worry Darling,2022-09-21,,Thriller,Mystery,Science Fiction,Horror,,,Olivia Wilde,,Florence Pugh,Harry Styles,Chris Pine,Olivia Wilde,KiKi Layne,35000000,86700000
mov_tmdb_882598,882598,Smile,2022-09-23,,Horror,Mystery,,,,,Parker Finn,,Sosie Bacon,Kyle Gallner,Jessie T. Usher,Robin Weigert,Caitlin Stasey,17000000,217408513
mov_tmdb_664469,664469,Amsterdam,2022-09-27,,Mystery,Comedy,Drama,,,,David O. Russell,,Christian Bale,Margot Robbie,John David Washington,Alessandro Nivola,Andrea Riseborough,80000000,31245810
mov_tmdb_714888,714888,Argentina 1985,2022-09-29,,Drama,History,Crime,,,,Santiago Mitre,,Ricardo Darín,Peter Lanzani,Alejandra Flechner,Paula Ransenberg,Carlos Portaluppi,20000000,58424000
mov_tmdb_858485,858485,Kantara,2022-09-30,,Action,Drama,Thriller,,,,Rishab Shetty,,Rishab Shetty,Sapthami Gowda,Kishore,Achyuth Kumar,Pramod Shetty,1960000,60447800
mov_tmdb_660046,660046,Ponniyin Selvan: Part I,2022-09-30,,Action,Adventure,History,,,,Mani Ratnam,,Vikram,Aishwarya Rai Bachchan,Ravi Mohan,Karthi,Trisha Krishnan,29500000,59000000
mov_tmdb_830784,830784,"Lyle, Lyle, Crocodile",2022-10-07,,Comedy,Family,Music,,,,Josh Gordon,Will Speck,Shawn Mendes,Winslow Fegley,Javier Bardem,Constance Wu,Scoot McNairy,50000000,111080122
mov_tmdb_616820,616820,Halloween Ends,2022-10-12,,Horror,Thriller,,,,,David Gordon Green,,Jamie Lee Curtis,Andi Matichak,James Jude Courtney,Rohan Campbell,Will Patton,33000000,105400796
mov_tmdb_436270,436270,Black Adam,2022-10-19,,Action,Adventure,Science Fiction,,,,Jaume Collet-Serra,,Dwayne Johnson,Aldis Hodge,Noah Centineo,Sarah Shahi,Quintessa Swindell,200000000,393452111
mov_tmdb_674324,674324,The Banshees of Inisherin,2022-10-20,,Drama,Comedy,,,,,Martin McDonagh,,Colin Farrell,Brendan Gleeson,Kerry Condon,Barry Keoghan,Gary Lydon,20000000,49300000
mov_tmdb_505642,505642,Black Panther: Wakanda Forever,2022-11-09,,Action,Adventure,Science Fiction,,,,Ryan Coogler,,Letitia Wright,Tenoch Huerta Mejía,Lupita Nyong'o,Danai Gurira,Winston Duke,250000000,859102154
mov_tmdb_916224,916224,Suzume,2022-11-11,,Animation,Drama,Adventure,Fantasy,,,Makoto Shinkai,,Nanoka Hara,Hokuto Matsumura,Eri Fukatsu,Shota Sometani,Sairi Ito,13000000,314992206
mov_tmdb_804095,804095,The Fabelmans,2022-11-11,,Drama,,,,,,Steven Spielberg,,Michelle Williams,Paul Dano,Seth Rogen,Gabriel LaBelle,Mateo Zoryan Francis-DeFord,40000000,45629909
mov_tmdb_593643,593643,The Menu,2022-11-17,,Comedy,Horror,,,,,Mark Mylod,,Anya Taylor-Joy,Ralph Fiennes,Nicholas Hoult,Janet McTeer,Paul Adelstein,35000000,79628200
mov_tmdb_1029827,1029827,Drishyam 2,2022-11-18,,Thriller,Drama,Mystery,,,,Abhishek Pathak,,Ajay Devgn,Akshaye Khanna,Tabu,Shriya Saran,Ishita Dutta,7200000,41000000
mov_tmdb_877269,877269,Strange World,2022-11-23,,Animation,Family,Adventure,Fantasy,Science Fiction,,Don Hall,,Jake Gyllenhaal,Dennis Quaid,Jaboukie Young-White,Gabrielle Union,Lucy Liu,180000000,73621640
mov_tmdb_668482,668482,Roald Dahl's Matilda the Musical,2022-11-25,,Family,Comedy,Fantasy,,,,Matthew Warchus,,Alisha Weir,Emma Thompson,Lashana Lynch,Stephen Graham,Andrea Riseborough,25000000,37289659
mov_tmdb_899112,899112,Violent Night,2022-11-30,,Action,Comedy,Fantasy,Thriller,,,Tommy Wirkola,,David Harbour,John Leguizamo,Beverly D'Angelo,Alex Hassell,Alexis Louder,20000000,75734910
mov_tmdb_315162,315162,Puss in Boots: The Last Wish,2022-12-07,,Animation,Adventure,Fantasy,Comedy,Family,,Joel Crawford,,Antonio Banderas,Salma Hayek Pinault,Harvey Guillén,Wagner Moura,Florence Pugh,90000000,484700000
mov_tmdb_785084,785084,The Whale,2022-12-09,,Drama,,,,,,Darren Aronofsky,,Brendan Fraser,Sadie Sink,Ty Simpkins,Hong Chau,Samantha Morton,3000000,57615635
mov_tmdb_76600,76600,Avatar: The Way of Water,2022-12-14,,Action,Adventure,Science Fiction,,,,James Cameron,,Sam Worthington,Zoe Saldaña,Sigourney Weaver,Stephen Lang,Kate Winslet,460000000,2334484620
mov_tmdb_696157,696157,Whitney Houston: I Wanna Dance with Somebody,2022-12-20,,Music,History,Drama,,,,Kasi Lemmons,,Naomi Ackie,Ashton Sanders,Stanley Tucci,Nafessa Williams,Lance A. Williams,50000000,59806881
mov_tmdb_615777,615777,Babylon,2022-12-22,,Drama,Comedy,,,,,Damien Chazelle,,Diego Calva,Margot Robbie,Brad Pitt,Jovan Adepo,Jean Smart,78000000,65267446
mov_tmdb_937278,937278,A Man Called Otto,2022-12-28,,Comedy,Drama,,,,,Marc Forster,,Tom Hanks,Mariana Treviño,Cameron Britton,Mack Bayda,Manuel Garcia-Rulfo,50000000,113360085
mov_tmdb_536554,536554,M3GAN,2022-12-28,,Science Fiction,Horror,,,,,Gerard Johnstone,,Allison Williams,Violet McGraw,Amie Donald,Jenna Davis,Ronny Chieng,12000000,181796517
mov_tmdb_751171,751171,Chebi: My Fluffy Friend,2023-01-01,,Comedy,Family,,,,,Dmitriy Dyachenko,,Sergey Garmash,Olga Kuzmina,Polina Maksimova,Fyodor Dobronravov,Sergey Lavygin,7700000,97000000
mov_tmdb_739405,739405,Operation Fortune: Ruse de Guerre,2023-01-04,,Action,Comedy,Thriller,Adventure,,,Guy Ritchie,,Jason Statham,Aubrey Plaza,Cary Elwes,Hugh Grant,Josh Hartnett,50000000,48983306
mov_tmdb_816904,816904,Mummies,2023-01-05,,Animation,Adventure,Fantasy,Family,,,Juan Jesús García Galocha,,Joe Thomas,Eleanor Tomlinson,Santiago Winder,Hugh Bonneville,Sean Bean,12000000,53400000
mov_tmdb_646389,646389,Plane,2023-01-11,,Action,Adventure,Thriller,,,,Jean-François Richet,,Gerard Butler,Mike Colter,Tony Goldwyn,Yoson An,Evan Dane Taylor,25000000,74515586
mov_tmdb_1073486,1073486,Vaalvi,2023-01-13,,Comedy,Thriller,Drama,Crime,,,Paresh Mokashi,,Subodh Bhave,Anita Date-Kelkar,Shivani Surve,Swapnil Joshi,Namrata Awate Sambherao,30000000,72500000
mov_tmdb_667717,667717,Deep Sea,2023-01-22,,Animation,Adventure,Drama,Fantasy,Mystery,,Tian Xiaopeng,,Wang Tingwen,Su Xin,Kuixing Teng,Yang Ting,Jing Ji,28700000,136090000
mov_tmdb_842675,842675,The Wandering Earth II,2023-01-22,,Science Fiction,Action,Adventure,,,,Frant Gwo,,Wu Jing,Andy Lau,Li Xuejian,Sha Yi,Ning Li,73800000,665000000
mov_tmdb_864692,864692,Pathaan,2023-01-25,,Action,Adventure,Thriller,,,,Siddharth Anand,,Shah Rukh Khan,Deepika Padukone,John Abraham,Dimple Kapadia,Ashutosh Rana,30270000,127180000
mov_tmdb_631842,631842,Knock at the Cabin,2023-02-01,,Horror,Mystery,Thriller,,,,M. Night Shyamalan,,Dave Bautista,Jonathan Groff,Ben Aldridge,Nikki Amuka-Bird,Rupert Grint,20000000,54700000
mov_tmdb_906221,906221,Magic Mike's Last Dance,2023-02-09,,Comedy,Drama,Romance,,,,Steven Soderbergh,,Channing Tatum,Salma Hayek Pinault,Ayub Khan-Din,Jemelia George,Juliette Motamed,45000000,52000000
mov_tmdb_640146,640146,Ant-Man and the Wasp: Quantumania,2023-02-15,,Action,Adventure,Science Fiction,,,,Peyton Reed,,Paul Rudd,Evangeline Lilly,Michael Douglas,Michelle Pfeiffer,Jonathan Majors,326600000,476071180
mov_tmdb_804150,804150,Cocaine Bear,2023-02-22,,Thriller,Comedy,Crime,,,,Elizabeth Banks,,Keri Russell,Alden Ehrenreich,O'Shea Jackson Jr.,Ray Liotta,Isiah Whitlock Jr.,32500000,88314672
mov_tmdb_719256,719256,Jesus Revolution,2023-02-23,,Drama,History,,,,,Brent McCorkle,Jon Erwin,Kelsey Grammer,Jonathan Roumie,Joel Courtney,Anna Grace Barlow,Kimberly Williams-Paisley,15000000,52300000
mov_tmdb_677179,677179,Creed III,2023-03-01,,Drama,Action,,,,,Michael B. Jordan,,Michael B. Jordan,Tessa Thompson,Jonathan Majors,Phylicia Rashād,Mila Davis-Kent,75000000,275300000
mov_tmdb_700391,700391,65,2023-03-02,,Action,Adventure,Science Fiction,,,,Scott Beck,Bryan Woods,Adam Driver,Ariana Greenblatt,Chloe Coleman,Nika King,Brian Dare,45000000,60730568
mov_tmdb_934433,934433,Scream VI,2023-03-08,,Horror,Thriller,Crime,,,,Matt Bettinelli-Olpin,Tyler Gillett,Melissa Barrera,Jenna Ortega,Jasmin Savoy Brown,Mason Gooding,Jack Champion,33000000,169063850
mov_tmdb_945703,945703,Post Truth,2023-03-10,,Comedy,Action,,,,,Dong Chengpeng,,Dong Chengpeng,Li Xueqin,Yin Zheng,Wang Xun,Wang Shengdi,14506629,102500000
mov_tmdb_594767,594767,Shazam! Fury of the Gods,2023-03-15,,Comedy,Action,Fantasy,,,,David F. Sandberg,,Zachary Levi,Asher Angel,Jack Dylan Grazer,Rachel Zegler,Adam Brody,110000000,134221819
mov_tmdb_603692,603692,John Wick: Chapter 4,2023-03-21,,Action,Thriller,Crime,,,,Chad Stahelski,,Keanu Reeves,Donnie Yen,Bill Skarsgård,Ian McShane,Laurence Fishburne,100000000,447316405
mov_tmdb_493529,493529,Dungeons & Dragons: Honor Among Thieves,2023-03-23,,Adventure,Fantasy,Comedy,,,,John Francis Daley,Jonathan Goldstein,Chris Pine,Michelle Rodriguez,Justice Smith,Sophia Lillis,Hugh Grant,151000000,208200000
mov_tmdb_964980,964980,Air,2023-04-05,,Drama,History,,,,,Ben Affleck,,Matt Damon,Jason Bateman,Ben Affleck,Chris Messina,Viola Davis,80000000,90100000
mov_tmdb_758323,758323,The Pope's Exorcist,2023-04-05,,Horror,Thriller,,,,,Julius Avery,,Russell Crowe,Daniel Zovatto,Alex Essoe,Peter DeSouza-Feighoney,Ralph Ineson,18000000,76987621
mov_tmdb_502356,502356,The Super Mario Bros. Movie,2023-04-05,,Family,Comedy,Adventure,Fantasy,Animation,,Aaron Horvath,Michael Jelenic,Chris Pratt,Anya Taylor-Joy,Charlie Day,Jack Black,Keegan-Michael Key,100000000,1360879735
mov_tmdb_713704,713704,Evil Dead Rise,2023-04-12,,Horror,Thriller,,,,,Lee Cronin,,Lily Sullivan,Alyssa Sutherland,Morgan Davies,Gabrielle Echols,Nell Fisher,15000000,147256372
mov_tmdb_447365,447365,Guardians of the Galaxy Vol. 3,2023-05-03,,Science Fiction,Adventure,Action,,,,James Gunn,,Chris Pratt,Zoe Saldaña,Dave Bautista,Karen Gillan,Pom Klementieff,250000000,845550000
mov_tmdb_385687,385687,Fast X,2023-05-17,,Action,Crime,Thriller,,,,Louis Leterrier,,Vin Diesel,Michelle Rodriguez,Tyrese Gibson,Ludacris,John Cena,340000000,704709660
mov_tmdb_447277,447277,The Little Mermaid,2023-05-18,,Adventure,Family,Fantasy,Romance,,,Rob Marshall,,Halle Bailey,Jonah Hauer-King,Melissa McCarthy,Javier Bardem,Noma Dumezweni,297000000,569626289
mov_tmdb_569094,569094,Spider-Man: Across the Spider-Verse,2023-05-31,,Animation,Action,Adventure,Science Fiction,,,Kemp Powers,Justin K. Thompson,Shameik Moore,Hailee Steinfeld,Brian Tyree Henry,Luna Lauren Vélez,Jake Johnson,100000000,690897910
mov_tmdb_532408,532408,The Boogeyman,2023-05-31,,Horror,,,,,,Rob Savage,,Sophie Thatcher,Vivien Lyra Blair,Chris Messina,David Dastmalchian,Marin Ireland,35000000,82344833
mov_tmdb_667538,667538,Transformers: Rise of the Beasts,2023-06-06,,Science Fiction,Adventure,Action,,,,Steven Caple Jr.,,Anthony Ramos,Dominique Fishback,Peter Cullen,Ron Perlman,Peter Dinklage,195000000,441381193
mov_tmdb_747188,747188,Asteroid City,2023-06-08,,Comedy,Drama,,,,,Wes Anderson,,Jason Schwartzman,Scarlett Johansson,Tom Hanks,Jeffrey Wright,Tilda Swinton,25000000,53857743
mov_tmdb_298618,298618,The Flash,2023-06-13,,Action,Science Fiction,Adventure,,,,Andy Muschietti,,Ezra Miller,Sasha Calle,Michael Keaton,Michael Shannon,Ron Livingston,220000000,271333313
mov_tmdb_976573,976573,Elemental,2023-06-14,,Animation,Comedy,Family,Romance,,,Peter Sohn,,Leah Lewis,Mamoudou Athie,Ronnie del Carmen,Shila Ommi,Wendi McLendon-Covey,200000000,496444308
mov_tmdb_884605,884605,No Hard Feelings,2023-06-15,,Comedy,Romance,,,,,Gene Stupnitsky,,Jennifer Lawrence,Andrew Barth Feldman,Laura Benanti,Natalie Morales,Matthew Broderick,45000000,83000000
mov_tmdb_734253,734253,Adipurush,2023-06-16,,Action,Adventure,Fantasy,,,,Om Raut,,Prabhas,Saif Ali Khan,Kriti Sanon,Sunny Singh,Devdutta Nage,63000000,54300000
mov_tmdb_1108211,1108211,Lost in the Stars,2023-06-22,,Mystery,Crime,Thriller,,,,Liu Xiang,Cui Rui,Zhu Yilong,Ni Ni,Janice Man Wing-San,Du Jiang,Huang Ziqi,9500000,334039200
mov_tmdb_335977,335977,Indiana Jones and the Dial of Destiny,2023-06-25,,Adventure,Action,,,,,James Mangold,,Harrison Ford,Phoebe Waller-Bridge,Mads Mikkelsen,Boyd Holbrook,Olivier Richters,294700000,383963057
mov_tmdb_678512,678512,Sound of Freedom,2023-07-03,,Action,Drama,,,,,Alejandro Monteverde,,Jim Caviezel,Mira Sorvino,Bill Camp,Gerardo Taracena,Kurt Fuller,14500000,250600000
mov_tmdb_614479,614479,Insidious: The Red Door,2023-07-05,,Horror,Thriller,,,,,Patrick Wilson,,Rose Byrne,Ty Simpkins,Patrick Wilson,Lin Shaye,Sinclair Daniel,16000000,189086877
mov_tmdb_575264,575264,Mission: Impossible - Dead Reckoning Part One,2023-07-08,,Action,Adventure,Thriller,,,,Christopher McQuarrie,,Tom Cruise,Hayley Atwell,Ving Rhames,Simon Pegg,Rebecca Ferguson,220000000,571125435
mov_tmdb_508883,508883,The Boy and the Heron,2023-07-14,,Animation,Fantasy,Drama,,,,Hayao Miyazaki,,Soma Santoki,Masaki Suda,Ko Shibasaki,Aimyon,Yoshino Kimura,50000000,294200000
mov_tmdb_856289,856289,Creation of the Gods I: Kingdom of Storms,2023-07-15,,Action,Fantasy,War,,,,Wuershan,,Yu Shi,Kris Phillips,Li Xuejian,Huang Bo,Narana Erdyneeva,85000000,369081777
mov_tmdb_346698,346698,Barbie,2023-07-19,,Comedy,Adventure,Fantasy,,,,Greta Gerwig,,Margot Robbie,Ryan Gosling,America Ferrera,Ariana Greenblatt,Issa Rae,145000000,1447138421
mov_tmdb_872585,872585,Oppenheimer,2023-07-19,,Drama,History,,,,,Christopher Nolan,,Cillian Murphy,Emily Blunt,Matt Damon,Robert Downey Jr.,Florence Pugh,100000000,952000000
mov_tmdb_616747,616747,Haunted Mansion,2023-07-26,,Comedy,Drama,Fantasy,,,,Justin Simien,,Rosario Dawson,Chase W. Dillon,LaKeith Stanfield,Owen Wilson,Tiffany Haddish,157800000,117449790
mov_tmdb_1008042,1008042,Talk to Me,2023-07-26,,Horror,,,,,,Danny Philippou,Michael Philippou,Sophie Wilde,Alexandra Jensen,Joe Bird,Otis Dhanji,Miranda Otto,4500000,91959188
mov_tmdb_614930,614930,Teenage Mutant Ninja Turtles: Mutant Mayhem,2023-07-31,,Animation,Comedy,Action,Science Fiction,,,Jeff Rowe,,Micah Abbey,Shamon Brown Jr.,Nicolas Cantu,Brady Noon,Ayo Edebiri,75000000,180513586
mov_tmdb_615656,615656,Meg 2: The Trench,2023-08-02,,Action,Science Fiction,Horror,,,,Ben Wheatley,,Jason Statham,Wu Jing,Shuya Sophia Cai,Page Kennedy,Sergio Peris-Mencheta,129000000,398500317
mov_tmdb_980489,980489,Gran Turismo,2023-08-09,,Adventure,Drama,Action,,,,Neill Blomkamp,,Archie Madekwe,David Harbour,Orlando Bloom,Djimon Hounsou,Darren Barnet,60000000,121700000
mov_tmdb_565770,565770,Blue Beetle,2023-08-16,,Action,Science Fiction,Adventure,,,,Ángel Manuel Soto,,Xolo Maridueña,Bruna Marquezine,Susan Sarandon,Raoul Max Trujillo,Belissa Escobedo,104000000,130788072
mov_tmdb_926393,926393,The Equalizer 3,2023-08-30,,Action,Thriller,Crime,,,,Antoine Fuqua,,Denzel Washington,Dakota Fanning,Eugenio Mastrandrea,David Denman,Gaia Scodellaro,70000000,191067560
mov_tmdb_968051,968051,The Nun II,2023-09-06,,Horror,,,,,,Michael Chaves,,Taissa Farmiga,Anna Popplewell,Jonas Bloquet,Storm Reid,Katelyn Rose Downey,38500000,269670590
mov_tmdb_872906,872906,Jawan,2023-09-07,,Action,Thriller,,,,,Atlee,Rana Khadim Official,Shah Rukh Khan,Nayanthara,Vijay Sethupathi,Deepika Padukone,Sanjay Dutt,31736340,136675088
mov_tmdb_945729,945729,A Haunting in Venice,2023-09-13,,Mystery,Thriller,Crime,,,,Kenneth Branagh,,Kenneth Branagh,Kyle Allen,Camille Cottin,Jamie Dornan,Tina Fey,60000000,121400000
mov_tmdb_893723,893723,PAW Patrol: The Mighty Movie,2023-09-21,,Adventure,Animation,Comedy,Family,Science Fiction,,Cal Brunker,,Mckenna Grace,Taraji P. Henson,Marsai Martin,Iain Armitage,Ron Pardo,30000000,202231360
mov_tmdb_951491,951491,Saw X,2023-09-27,,Horror,Mystery,,,,,Kevin Greutert,,Tobin Bell,Shawnee Smith,Synnøve Macody Lund,Steven Brand,Renata Vaca,13000000,125319714
mov_tmdb_670292,670292,The Creator,2023-09-27,,Science Fiction,Action,Adventure,,,,Gareth Edwards,,John David Washington,Madeleine Yuna Voyles,Gemma Chan,Allison Janney,Ken Watanabe,80000000,104272136
mov_tmdb_807172,807172,The Exorcist: Believer,2023-10-04,,Horror,,,,,,David Gordon Green,,Leslie Odom Jr.,Lidya Jewett,Olivia O'Neill,Ann Dowd,Jennifer Nettles,30000000,136998069
mov_tmdb_901362,901362,Trolls Band Together,2023-10-12,,Animation,Family,Music,Fantasy,Comedy,Adventure,Walt Dohrn,,Anna Kendrick,Justin Timberlake,Camila Cabello,Eric André,Amy Schumer,95000000,210231405
mov_tmdb_1160164,1160164,TAYLOR SWIFT | THE ERAS TOUR,2023-10-13,,Music,,,,,,Sam Wrench,,Taylor Swift,Mike Meadows,Max Bernstein,Paul Sidoti,Amos Heller,15000000,261656269
mov_tmdb_466420,466420,Killers of the Flower Moon,2023-10-18,,Crime,History,Drama,,,,Martin Scorsese,,Leonardo DiCaprio,Robert De Niro,Lily Gladstone,Jesse Plemons,Tantoo Cardinal,200000000,158722599
mov_tmdb_949229,949229,Leo,2023-10-18,,Action,Crime,Thriller,,,,Lokesh Kanagaraj,,Vijay,Sanjay Dutt,Arjun Sarja,Trisha Krishnan,Madonna Sebastian,42219285,71772785
mov_tmdb_507089,507089,Five Nights at Freddy's,2023-10-25,,Horror,Thriller,,,,,Emma Tammi,,Josh Hutcherson,Piper Rubio,Elizabeth Lail,Matthew Lillard,Mary Stuart Masterson,20000000,297242145
mov_tmdb_1026227,1026227,There's Still Tomorrow,2023-10-26,,Drama,Comedy,History,,,,Paola Cortellesi,,Paola Cortellesi,Valerio Mastandrea,Romana Maggiora Vergano,Emanuela Fanelli,Giorgio Colangeli,9000000,50121593
mov_tmdb_940721,940721,Godzilla Minus One,2023-11-03,,Science Fiction,Horror,Action,,,,Takashi Yamazaki,,Ryunosuke Kamiki,Minami Hamabe,Yuki Yamada,Munetaka Aoki,Hidetaka Yoshioka,15000000,113676322
mov_tmdb_609681,609681,The Marvels,2023-11-08,,Science Fiction,Adventure,Action,,,,Nia DaCosta,,Brie Larson,Teyonah Parris,Iman Vellani,Samuel L. Jackson,Zawe Ashton,274800000,206136825
mov_tmdb_720557,720557,Tiger 3,2023-11-12,,Action,Adventure,Thriller,,,,Maneesh Sharma,,Salman Khan,Katrina Kaif,Emraan Hashmi,Simran,Revathi,36000000,49000000
mov_tmdb_1022796,1022796,Wish,2023-11-13,,Animation,Family,Fantasy,Adventure,,,Chris Buck,Fawn Veerasunthorn,Ariana DeBose,Chris Pine,Alan Tudyk,Angelique Cabral,Victor Garber,175000000,254997360
mov_tmdb_695721,695721,The Hunger Games: The Ballad of Songbirds & Snakes,2023-11-15,,Science Fiction,Action,,,,,Francis Lawrence,,Tom Blyth,Rachel Zegler,Peter Dinklage,Jason Schwartzman,Hunter Schafer,100000000,337371917
mov_tmdb_753342,753342,Napoleon,2023-11-22,,History,War,Romance,Action,Drama,,Ridley Scott,,Joaquin Phoenix,Vanessa Kirby,Tahar Rahim,Rupert Everett,Mark Bonnar,165000000,222435664
mov_tmdb_781732,781732,Animal,2023-12-01,,Action,Crime,Drama,,,,Sandeep Reddy Vanga,,Ranbir Kapoor,Rashmika Mandanna,Anil Kapoor,Bobby Deol,Triptii Dimri,13000000,108300000
mov_tmdb_940551,940551,Migration,2023-12-06,,Family,Comedy,Adventure,Animation,,,Benjamin Renner,,Kumail Nanjiani,Elizabeth Banks,Caspar Jennings,Tresi Gazal,Awkwafina,72000000,298776052
